code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
EEE,2014B,308391,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
EEE,2014B,321112,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
EEE,2014B,324257,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
EEE,2014B,329455,M,London Region,Post Graduate Qualification,20-30%,35-55,0,30,N,Distinction
EEE,2014B,335355,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2014B,338854,M,Wales,HE Qualification,40-50%,35-55,0,150,N,Pass
EEE,2014B,339353,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,120,N,Withdrawn
EEE,2014B,342957,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Pass
EEE,2014B,349069,M,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
EEE,2014B,350690,F,South East Region,Lower Than A Level,20-30%,0-35,0,150,N,Fail
EEE,2014B,353953,M,South East Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass
EEE,2014B,359460,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,Y,Withdrawn
EEE,2014B,359728,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
EEE,2014B,366424,F,South Region,HE Qualification,20-30%,0-35,0,135,N,Pass
EEE,2014B,368306,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,130,N,Pass
EEE,2014B,371113,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,Y,Withdrawn
EEE,2014B,372812,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
EEE,2014B,380921,M,East Anglian Region,HE Qualification,60-70%,0-35,0,30,N,Pass
EEE,2014B,382432,M,South West Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
EEE,2014B,382910,M,East Anglian Region,HE Qualification,90-100%,0-35,0,90,N,Pass
EEE,2014B,383239,M,Wales,Lower Than A Level,80-90%,0-35,0,30,N,Pass
EEE,2014B,389267,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass
EEE,2014B,393488,M,London Region,No Formal quals,20-30%,0-35,0,120,N,Pass
EEE,2014B,404239,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail
EEE,2014B,407428,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
EEE,2014B,410810,F,South Region,Lower Than A Level,90-100%,0-35,0,100,N,Pass
EEE,2014B,411381,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,1,90,N,Fail
EEE,2014B,413891,M,Wales,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
EEE,2014B,416689,F,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
EEE,2014B,417547,M,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass
EEE,2014B,420333,F,South East Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass
EEE,2014B,421111,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
EEE,2014B,422341,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
EEE,2014B,424978,M,Wales,Lower Than A Level,60-70%,0-35,0,30,N,Pass
EEE,2014B,426316,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
EEE,2014B,426616,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass
EEE,2014B,431386,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
EEE,2014B,437971,M,Scotland,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn
EEE,2014J,442359,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
EEE,2014J,443200,M,Wales,HE Qualification,80-90%,35-55,0,60,N,Pass
EEE,2014J,443701,F,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
EEE,2014J,444814,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn
EEE,2014J,445049,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,30,Y,Pass
EEE,2014J,446397,M,Scotland,HE Qualification,80-90%,35-55,1,30,N,Fail
EEE,2014J,447659,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn
EEE,2014J,464780,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
EEE,2014J,464957,M,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail
EEE,2014J,465406,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2014J,466430,M,South West Region,No Formal quals,30-40%,0-35,2,60,N,Withdrawn
EEE,2014J,466508,M,South Region,HE Qualification,90-100%,0-35,0,30,N,Pass
EEE,2014J,466892,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
EEE,2014J,469424,M,South East Region,A Level or Equivalent,20-30%,0-35,0,90,N,Distinction
EEE,2014J,470461,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass
EEE,2014J,472762,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,180,N,Distinction
EEE,2014J,472845,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail
EEE,2014J,474290,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
EEE,2014J,476438,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
EEE,2014J,476497,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
EEE,2014J,479987,M,Scotland,HE Qualification,60-70%,0-35,1,60,N,Pass
EEE,2014J,481787,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2014J,481884,M,North Western Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail
EEE,2014J,482030,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
EEE,2014J,483131,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2014J,483858,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2014J,490443,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
EEE,2014J,491664,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2014J,494270,M,London Region,A Level or Equivalent,80-90%,35-55,0,90,N,Pass
EEE,2014J,495429,M,Ireland,HE Qualification,,0-35,0,60,N,Distinction
EEE,2014J,496530,M,East Midlands Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail
EEE,2014J,500440,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn
EEE,2014J,501422,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
EEE,2014J,502004,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
EEE,2014J,502548,F,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2014J,506618,M,South West Region,HE Qualification,60-70%,0-35,1,240,N,Withdrawn
EEE,2014J,509780,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction
EEE,2014J,510402,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
EEE,2014J,510435,M,Wales,Lower Than A Level,50-60%,0-35,2,30,N,Withdrawn
EEE,2014J,516398,M,North Region,HE Qualification,,35-55,0,60,N,Withdrawn
EEE,2014J,517094,M,North Region,A Level or Equivalent,30-40%,0-35,2,60,N,Distinction
EEE,2014J,520077,M,South Region,Lower Than A Level,30-40%,35-55,0,90,N,Distinction
EEE,2014J,520750,M,Wales,HE Qualification,40-50%,0-35,0,90,N,Fail
EEE,2014J,520824,F,West Midlands Region,Lower Than A Level,20-30%,0-35,1,30,N,Withdrawn
EEE,2014J,521350,M,Scotland,HE Qualification,0-10%,0-35,0,30,Y,Fail
EEE,2014J,522645,M,North Western Region,HE Qualification,60-70%,0-35,0,60,N,Fail
EEE,2014J,523872,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
EEE,2014J,524431,F,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
EEE,2014J,525217,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
EEE,2014J,525625,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014J,529287,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,Y,Withdrawn
EEE,2014J,529670,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
EEE,2014J,530087,M,North Western Region,HE Qualification,80-90%,0-35,0,90,N,Pass
EEE,2014J,532579,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass
EEE,2014J,532846,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
EEE,2014J,536984,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
EEE,2014J,540219,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
EEE,2014J,542167,M,Scotland,HE Qualification,50-60%,0-35,0,60,Y,Withdrawn
EEE,2014J,542279,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass
EEE,2014J,543931,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
EEE,2014J,544071,M,South Region,Lower Than A Level,90-100%,0-35,0,150,N,Withdrawn
EEE,2014J,545493,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Pass
EEE,2014J,546400,F,Scotland,A Level or Equivalent,60-70%,0-35,2,60,N,Withdrawn
EEE,2014J,547153,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2014J,548807,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2014J,549922,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail
EEE,2014J,550573,M,London Region,HE Qualification,60-70%,0-35,2,90,N,Pass
EEE,2014J,551117,M,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn
EEE,2014J,551182,M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,30,N,Pass
EEE,2014J,551589,M,North Western Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn
EEE,2014J,552441,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
EEE,2014J,553753,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
EEE,2014J,554235,M,North Western Region,Lower Than A Level,50-60%,35-55,1,30,N,Fail
EEE,2014J,554459,M,North Western Region,A Level or Equivalent,40-50%,0-35,1,60,N,Pass
EEE,2014J,555051,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
EEE,2014J,556450,M,Scotland,A Level or Equivalent,90-100%,0-35,1,60,Y,Fail
EEE,2014J,558342,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,2,120,N,Withdrawn
EEE,2014J,558509,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
EEE,2014J,559113,F,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,Fail
EEE,2014J,560707,M,Yorkshire Region,HE Qualification,90-100%,0-35,1,30,N,Pass
EEE,2014J,560759,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2014J,560881,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,Y,Fail
EEE,2014J,560921,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,30,N,Pass
EEE,2014J,560953,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
EEE,2014J,561208,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass
EEE,2014J,561413,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Distinction
EEE,2014J,563046,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2014J,563321,M,South Region,HE Qualification,70-80%,0-35,0,60,N,Pass
EEE,2014J,563534,M,Ireland,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn
EEE,2014J,564445,M,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Pass
EEE,2014J,564562,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
EEE,2014J,564734,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
EEE,2014J,565275,M,South Region,A Level or Equivalent,40-50%,0-35,2,90,N,Pass
EEE,2014J,565952,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass
EEE,2014J,566279,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,N,Pass
EEE,2014J,566428,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
EEE,2014J,567681,M,Wales,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
EEE,2014J,567892,M,South East Region,A Level or Equivalent,30-40%,35-55,1,60,N,Fail
EEE,2014J,567926,M,Scotland,HE Qualification,60-70%,0-35,0,120,N,Withdrawn
EEE,2014J,569372,M,East Anglian Region,HE Qualification,20-30%,35-55,0,30,N,Distinction
EEE,2014J,569953,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
EEE,2014J,570045,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
EEE,2014J,570273,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass
EEE,2014J,570278,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,90,N,Withdrawn
EEE,2014J,570491,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
EEE,2014J,570954,M,Scotland,Lower Than A Level,20-30%,35-55,1,60,Y,Withdrawn
EEE,2014J,572168,M,South Region,HE Qualification,50-60%,0-35,1,30,N,Withdrawn
EEE,2014J,572659,M,London Region,Lower Than A Level,40-50%,0-35,1,60,N,Withdrawn
EEE,2014J,573503,M,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn
EEE,2014J,573600,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
EEE,2014J,573922,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
EEE,2014J,575066,M,South West Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail
FFF,2014B,26211,F,London Region,HE Qualification,20-30%,35-55,0,90,N,Pass
FFF,2014B,26269,M,Yorkshire Region,Lower Than A Level,0-10%,oct-20,0,60,N,Withdrawn
FFF,2014B,27683,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Pass
FFF,2014B,28808,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
FFF,2014B,30531,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,180,N,Fail
FFF,2014B,33600,F,London Region,A Level or Equivalent,40-50%,35-55,1,150,N,Withdrawn
FFF,2014B,34293,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Withdrawn
FFF,2014B,39882,F,Scotland,A Level or Equivalent,80-90%,0-35,1,120,N,Pass
FFF,2014B,41489,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
FFF,2014B,42746,F,South Region,HE Qualification,50-60%,35-55,0,60,N,Distinction
FFF,2014B,48635,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass
FFF,2014B,53136,F,London Region,A Level or Equivalent,30-40%,0-35,1,120,N,Pass
FFF,2014B,53709,M,Wales,A Level or Equivalent,30-40%,0-35,1,60,N,Pass
FFF,2014B,54867,F,South West Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
FFF,2014B,58221,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
FFF,2014B,67986,F,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
FFF,2014B,72114,M,North Region,A Level or Equivalent,40-50%,0-35,1,120,Y,Pass
FFF,2014B,74521,M,North Region,HE Qualification,0-10%,35-55,0,120,N,Pass
FFF,2014B,74524,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,120,Y,Fail
FFF,2014B,77845,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
FFF,2014B,77998,M,Ireland,Lower Than A Level,,oct-20,2,90,N,Pass
FFF,2014B,79683,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn
FFF,2014B,82201,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
FFF,2014B,83603,M,London Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
FFF,2014B,84299,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
FFF,2014B,85874,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Withdrawn
FFF,2014B,99670,F,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail
FFF,2014B,101634,M,Yorkshire Region,No Formal quals,0-10%,0-35,0,90,N,Fail
FFF,2014B,104316,M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
FFF,2014B,108207,M,South Region,No Formal quals,50-60%,0-35,0,120,N,Pass
FFF,2014B,108822,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction
FFF,2014B,110529,M,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn
FFF,2014B,115875,F,London Region,A Level or Equivalent,20-30%,0-35,1,90,N,Withdrawn
FFF,2014B,116174,M,London Region,A Level or Equivalent,40-50%,35-55,0,90,N,Withdrawn
FFF,2014B,116621,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
FFF,2014B,117510,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
FFF,2014B,117550,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
FFF,2014B,124018,M,South East Region,A Level or Equivalent,90-100%,35-55,0,120,N,Withdrawn
FFF,2014B,128132,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
FFF,2014B,128968,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
FFF,2014B,130992,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
FFF,2014B,131538,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
FFF,2014B,132157,M,London Region,A Level or Equivalent,80-90%,oct-20,0,60,Y,Pass
FFF,2014B,132477,M,London Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass
FFF,2014B,133322,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,Fail
FFF,2014B,134847,M,Scotland,HE Qualification,30-40%,0-35,1,120,N,Pass
FFF,2014B,134851,M,South Region,Lower Than A Level,50-60%,0-35,1,120,N,Pass
FFF,2014B,136054,F,North Region,HE Qualification,,0-35,0,90,N,Pass
FFF,2014B,136944,M,Scotland,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn
FFF,2014B,141430,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,1,60,N,Pass
FFF,2014B,150121,M,East Midlands Region,Lower Than A Level,20-30%,35-55,4,210,Y,Fail
FFF,2014B,152626,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass
FFF,2014B,153611,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,Y,Fail
FFF,2014B,155158,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
FFF,2014B,156788,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,180,N,Withdrawn
FFF,2014B,160262,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,150,N,Fail
FFF,2014B,160472,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
FFF,2014B,163962,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,3,120,N,Withdrawn
FFF,2014B,167106,M,East Anglian Region,Lower Than A Level,30-40%,35-55,2,60,N,Pass
FFF,2014B,174155,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Withdrawn
FFF,2014B,178179,M,London Region,Lower Than A Level,30-40%,0-35,0,150,N,Pass
FFF,2014B,179081,M,South Region,HE Qualification,20-30%,0-35,0,120,N,Fail
FFF,2014B,181719,M,London Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn
FFF,2014B,183429,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
FFF,2014B,190418,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction
FFF,2014B,190829,M,London Region,Lower Than A Level,20-30%,oct-20,0,90,N,Withdrawn
FFF,2014B,190930,M,Ireland,HE Qualification,,0-35,0,90,N,Pass
FFF,2014B,193803,M,South Region,Post Graduate Qualification,90-100%,35-55,2,180,N,Withdrawn
FFF,2014B,195515,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
FFF,2014B,195552,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
FFF,2014B,197097,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn
FFF,2014B,197538,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,1,60,N,Withdrawn
FFF,2014B,203568,F,East Anglian Region,Lower Than A Level,40-50%,0-35,1,180,N,Fail
FFF,2014B,227297,M,London Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
FFF,2014B,228138,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
FFF,2014B,228258,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
FFF,2014B,228729,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
FFF,2014B,234796,M,London Region,A Level or Equivalent,30-40%,0-35,0,180,N,Pass
FFF,2014B,237182,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,90,N,Fail
FFF,2014B,239345,M,South Region,HE Qualification,60-70%,35-55,0,60,N,Pass
FFF,2014B,242998,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
FFF,2014B,244961,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
FFF,2014B,247714,M,South Region,HE Qualification,20-30%,0-35,0,90,N,Withdrawn
FFF,2014B,247940,M,North Western Region,Lower Than A Level,30-40%,0-35,5,180,N,Fail
FFF,2014B,251375,M,Ireland,A Level or Equivalent,20-30%,0-35,1,120,N,Pass
FFF,2014B,255878,M,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass
FFF,2014B,256740,F,Wales,HE Qualification,70-80%,35-55,0,120,N,Pass
FFF,2014B,257104,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
FFF,2014B,258737,M,London Region,A Level or Equivalent,0-10%,35-55,0,90,N,Pass
FFF,2014B,260062,M,Scotland,HE Qualification,90-100%,0-35,1,150,N,Pass
FFF,2014B,261265,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass
FFF,2014B,264298,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
FFF,2014B,266536,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
FFF,2014B,268649,M,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
FFF,2014B,268845,M,West Midlands Region,HE Qualification,40-50%,0-35,0,120,N,Withdrawn
FFF,2014B,269730,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
FFF,2014B,271702,M,West Midlands Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn
FFF,2014B,272701,M,East Anglian Region,Lower Than A Level,70-80%,0-35,2,60,N,Fail
FFF,2014B,276265,M,Scotland,A Level or Equivalent,80-90%,0-35,1,60,Y,Withdrawn
FFF,2014B,277577,F,London Region,A Level or Equivalent,80-90%,35-55,2,120,N,Pass
FFF,2014B,278155,F,South Region,Lower Than A Level,90-100%,35-55,0,90,N,Distinction
FFF,2014B,279755,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
FFF,2014B,286484,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn
FFF,2014J,375527,M,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
FFF,2014J,375993,F,East Midlands Region,Lower Than A Level,30-40%,0-35,1,60,N,Withdrawn
FFF,2014J,378705,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail
FFF,2014J,378946,M,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
FFF,2014J,379278,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail
FFF,2014J,379311,M,South East Region,Lower Than A Level,80-90%,0-35,1,120,N,Fail
FFF,2014J,379563,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
FFF,2014J,380952,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
FFF,2014J,381257,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
FFF,2014J,381414,M,South East Region,Lower Than A Level,60-70%,35-55,2,60,N,Pass
FFF,2014J,381528,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
FFF,2014J,383445,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Fail
FFF,2014J,383602,F,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass
FFF,2014J,383629,M,West Midlands Region,Lower Than A Level,70-80%,0-35,2,60,N,Pass
FFF,2014J,384107,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
FFF,2014J,384331,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn
FFF,2014J,386121,M,London Region,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn
FFF,2014J,389853,M,North Western Region,A Level or Equivalent,70-80%,0-35,1,60,N,Withdrawn
FFF,2014J,390070,M,North Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail
FFF,2014J,393141,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,90,Y,Fail
FFF,2014J,396136,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
FFF,2014J,396683,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Pass
FFF,2014J,396834,M,South East Region,A Level or Equivalent,50-60%,0-35,0,240,N,Pass
FFF,2014J,396907,M,London Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail
FFF,2014J,397219,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Distinction
FFF,2014J,397292,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail
FFF,2014J,397671,F,East Anglian Region,Lower Than A Level,70-80%,oct-20,0,90,N,Distinction
FFF,2014J,398550,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,2,90,N,Distinction
FFF,2014J,398630,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
FFF,2014J,399429,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,60,N,Distinction
FFF,2014J,402695,M,East Midlands Region,Lower Than A Level,40-50%,35-55,2,90,N,Pass
FFF,2014J,405193,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,1,60,N,Pass
FFF,2014J,407232,M,Ireland,A Level or Equivalent,30-40%,0-35,0,180,N,Pass
FFF,2014J,408499,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,120,Y,Withdrawn
FFF,2014J,410407,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Distinction
FFF,2014J,410883,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
FFF,2014J,411304,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
FFF,2014J,411688,M,London Region,A Level or Equivalent,80-90%,0-35,2,60,N,Fail
